employee_id,company_id,dept,seniority,SALARY,join_date,quit_date,churn,duration_jours
630465,7,data_science,21,237000,2015-10-26,NA,No,
476718,3,data_science,13,151000,2012-04-16,2015-01-23,yes,1012
676264,9,marketing,10,112000,2011-03-21,2012-03-30,yes,375
897062,3,engineer,17,240000,2011-01-24,2012-02-10,yes,382
384148,1,engineer,12,191000,2011-09-06,2012-08-17,yes,346
498277,6,marketing,7,119000,2011-05-16,2012-07-27,yes,438
988689,4,marketing,27,145000,2014-01-27,NA,No,
891911,1,engineer,26,320000,2014-07-14,NA,No,
603407,2,customer_service,19,112000,2011-08-08,2013-11-08,yes,823
863120,7,engineer,12,150000,2011-07-14,2015-02-27,yes,1324
379258,7,customer_service,7,64000,2012-09-04,2015-01-16,yes,864
650133,2,customer_service,12,83000,2015-11-30,NA,No,
761721,9,data_science,22,194000,2011-02-14,2013-08-23,yes,921
184602,3,marketing,22,156000,2015-07-13,NA,No,
357657,2,engineer,3,73000,2015-06-29,NA,No,
556466,2,engineer,4,72000,2013-01-14,2013-12-13,yes,333
825690,2,engineer,8,192000,2011-08-15,2012-09-14,yes,396
466817,6,customer_service,1,21000,2013-02-19,NA,No,
446104,4,marketing,1,42000,2011-02-22,2012-01-13,yes,325
245839,7,customer_service,15,88000,2013-03-25,2014-03-07,yes,347
908415,1,customer_service,1,34000,2011-07-05,2012-06-22,yes,353
818765,2,engineer,16,3.00E+05,2015-02-09,NA,No,
369446,5,data_science,3,54000,2015-10-13,NA,No,
203234,2,engineer,6,192000,2014-06-16,NA,No,
484061,1,customer_service,12,77000,2013-12-30,2015-12-04,yes,704
598074,1,engineer,21,270000,2013-04-01,2014-04-21,yes,385
448812,1,customer_service,23,131000,2011-04-04,2013-06-07,yes,795
835283,9,design,3,35000,2012-07-09,2014-04-21,yes,651
411646,3,customer_service,16,109000,2011-08-22,2015-03-20,yes,1306
211958,2,customer_service,25,94000,2012-06-18,2013-05-03,yes,319
884437,1,marketing,13,130000,2013-04-25,2014-01-29,yes,279
143576,7,engineer,1,62000,2013-05-20,2014-05-23,yes,368
67273,1,engineer,6,184000,2014-11-03,2015-12-04,yes,396
219599,1,customer_service,14,95000,2013-11-04,2015-01-23,yes,445
101255,1,customer_service,5,84000,2015-06-08,NA,No,
361132,5,sales,12,105000,2011-08-29,2012-08-07,yes,344
722041,1,sales,10,117000,2011-06-27,2012-07-13,yes,382
387963,4,engineer,20,256000,2015-01-05,NA,No,
581670,4,engineer,6,165000,2011-04-18,2012-05-11,yes,389
287593,2,engineer,12,210000,2012-10-22,2014-11-07,yes,746
756901,8,sales,11,98000,2011-03-28,2012-04-27,yes,396
341693,4,customer_service,18,94000,2013-11-18,2014-11-14,yes,361
572182,3,sales,24,155000,2015-07-07,NA,No,
373530,1,data_science,25,298000,2011-08-22,2014-11-21,yes,1187
800903,2,sales,23,209000,2013-01-14,2013-11-29,yes,319
962553,6,data_science,9,172000,2015-11-16,NA,No,
694883,8,data_science,7,157000,2014-04-01,NA,No,
281033,2,marketing,15,197000,2013-10-21,NA,No,
939919,6,data_science,7,140000,2014-02-03,2015-01-02,yes,333
4315,1,customer_service,19,137000,2013-04-08,2015-01-16,yes,648
952700,7,data_science,8,174000,2015-09-21,NA,No,
512276,1,engineer,11,204000,2015-03-16,NA,No,
166599,6,sales,14,114000,2014-04-21,2015-03-27,yes,340
728786,9,design,9,103000,2012-01-03,2015-03-27,yes,1179
320678,6,customer_service,16,98000,2015-02-05,NA,No,
265852,2,sales,18,229000,2014-06-30,NA,No,
685382,7,marketing,8,117000,2015-11-30,NA,No,
649415,4,customer_service,23,103000,2014-09-02,NA,No,
62581,1,sales,23,192000,2015-09-14,NA,No,
680608,4,data_science,23,208000,2012-10-08,2015-10-30,yes,1117
313407,3,marketing,16,170000,2012-02-13,2015-08-07,yes,1271
672811,2,customer_service,7,68000,2013-03-18,NA,No,
290093,7,engineer,27,227000,2015-04-30,NA,No,
177411,2,customer_service,20,90000,2011-11-07,2012-09-07,yes,305
442714,1,data_science,22,312000,2011-04-04,2013-11-22,yes,963
174694,7,customer_service,2,24000,2015-09-14,NA,No,
715806,7,marketing,4,38000,2011-06-06,2012-05-31,yes,360
888789,1,customer_service,13,74000,2012-07-09,2015-04-10,yes,1005
986504,2,marketing,15,195000,2013-02-04,2014-01-24,yes,354
362018,7,design,21,151000,2011-04-04,2013-06-07,yes,795
575495,3,customer_service,16,93000,2013-04-29,2014-05-02,yes,368
589310,1,sales,10,143000,2011-08-22,2012-09-21,yes,396
776581,2,customer_service,4,33000,2014-02-03,2015-01-30,yes,361
714225,7,engineer,4,61000,2014-12-01,NA,No,
723051,2,marketing,8,122000,2014-02-03,2015-01-30,yes,361
342671,1,marketing,6,152000,2014-08-04,NA,No,
522578,6,customer_service,2,23000,2014-07-07,2015-08-14,yes,403
555634,5,marketing,25,148000,2011-03-30,2013-03-08,yes,709
331524,7,data_science,1,59000,2014-03-24,NA,No,
782650,1,customer_service,27,108000,2014-06-02,2015-06-19,yes,382
857093,5,customer_service,22,98000,2013-07-01,2015-06-12,yes,711
373867,1,customer_service,8,74000,2012-12-20,2013-10-25,yes,309
599210,1,customer_service,9,77000,2012-09-10,NA,No,
828523,5,marketing,13,102000,2011-04-05,2012-02-03,yes,304
497876,5,data_science,19,276000,2012-03-05,NA,No,
979878,1,sales,16,184000,2014-07-01,NA,No,
726648,1,engineer,25,248000,2013-04-01,NA,No,
698646,2,data_science,19,363000,2011-12-05,2015-11-13,yes,1439
438587,6,customer_service,22,75000,2012-04-23,2013-12-27,yes,613
704468,1,engineer,11,179000,2013-05-28,NA,No,
331893,10,sales,16,195000,2012-10-15,2015-02-27,yes,865
478744,2,engineer,7,185000,2013-05-08,2014-05-02,yes,359
238990,1,data_science,27,360000,2015-08-24,NA,No,
823189,1,customer_service,27,105000,2013-07-22,2014-06-27,yes,340
34214,4,customer_service,6,57000,2012-07-02,2015-11-27,yes,1243
491499,4,data_science,28,242000,2012-03-05,2013-05-03,yes,424
711574,2,customer_service,14,71000,2014-11-10,NA,No,
467064,10,customer_service,18,74000,2014-04-28,NA,No,
116424,1,engineer,12,160000,2011-11-07,2014-12-05,yes,1124
446755,1,engineer,5,218000,2011-03-21,2013-06-28,yes,830
39013,10,data_science,2,51000,2013-05-20,2014-07-11,yes,417
99770,8,sales,8,106000,2013-01-14,2014-01-03,yes,354
142728,1,customer_service,2,30000,2015-06-08,NA,No,
293882,3,engineer,9,139000,2012-05-29,NA,No,
164760,5,design,7,99000,2014-12-22,NA,No,
965557,1,marketing,4,53000,2013-04-08,2014-01-24,yes,291
184644,1,customer_service,4,29000,2014-08-18,NA,No,
54689,2,data_science,26,264000,2013-10-28,NA,No,
222011,2,engineer,14,165000,2013-09-25,NA,No,
153066,10,customer_service,25,94000,2012-01-30,2014-05-02,yes,823
173504,9,marketing,7,104000,2012-04-16,NA,No,
136203,5,engineer,17,222000,2012-08-13,2014-07-07,yes,693
970438,1,engineer,11,171000,2011-02-08,NA,No,
816133,4,customer_service,2,26000,2014-09-15,NA,No,
443075,3,customer_service,10,61000,2012-05-07,NA,No,
684520,5,customer_service,2,28000,2013-11-04,2015-08-28,yes,662
851844,2,customer_service,12,74000,2015-06-08,NA,No,
273295,2,engineer,20,346000,2015-07-13,NA,No,
549507,2,marketing,5,142000,2012-05-14,2013-06-14,yes,396
545718,4,marketing,19,170000,2014-04-01,2015-05-08,yes,402
296007,6,marketing,15,136000,2015-07-27,NA,No,
523640,3,engineer,29,255000,2015-02-26,NA,No,
565707,10,customer_service,7,73000,2014-10-06,NA,No,
715121,2,data_science,10,189000,2012-01-03,2015-06-16,yes,1260
504142,1,customer_service,29,89000,2013-04-15,NA,No,
561783,5,marketing,11,114000,2012-05-29,2013-06-28,yes,395
187269,4,customer_service,5,46000,2013-12-16,NA,No,
480759,5,marketing,1,39000,2012-03-26,NA,No,
299135,7,sales,14,111000,2014-04-02,NA,No,
941910,1,customer_service,24,112000,2014-05-27,NA,No,
961531,6,engineer,11,142000,2012-03-19,2014-06-13,yes,816
96499,1,marketing,5,129000,2013-07-29,2015-07-06,yes,707
666901,1,engineer,3,74000,2013-11-25,NA,No,
637222,10,engineer,13,160000,2011-08-08,2014-03-21,yes,956
597518,5,sales,10,115000,2014-08-25,NA,No,
185861,1,customer_service,27,117000,2014-10-06,NA,No,
870385,3,engineer,17,286000,2014-11-17,NA,No,
815512,4,sales,3,43000,2015-11-23,NA,No,
72737,1,customer_service,5,71000,2014-12-08,2015-11-13,yes,340
695523,1,customer_service,20,125000,2015-09-28,NA,No,
267493,3,customer_service,17,110000,2013-07-15,NA,No,
19909,1,marketing,16,203000,2011-07-11,2012-08-03,yes,389
426610,1,sales,11,132000,2015-04-27,NA,No,
512,2,sales,24,192000,2013-12-16,2015-10-09,yes,662
11226,1,customer_service,5,67000,2011-11-28,2012-12-21,yes,389
782288,9,customer_service,4,26000,2012-08-06,NA,No,
146407,2,customer_service,24,124000,2014-12-23,NA,No,
427831,1,customer_service,10,83000,2015-09-08,NA,No,
302028,1,sales,1,55000,2012-09-25,2013-07-19,yes,297
676636,1,sales,23,197000,2015-05-11,NA,No,
741946,9,data_science,10,141000,2013-02-13,NA,No,
464822,2,customer_service,19,141000,2015-03-23,NA,No,
592721,1,engineer,23,255000,2013-01-07,NA,No,
173645,9,design,13,124000,2012-03-19,2013-05-10,yes,417
870956,2,sales,8,131000,2011-08-22,2013-08-09,yes,718
892238,4,engineer,21,231000,2011-06-06,2013-04-12,yes,676
800324,9,data_science,27,254000,2012-10-08,NA,No,
14560,1,customer_service,1,29000,2012-01-30,NA,No,
422800,6,customer_service,12,59000,2013-10-07,2014-11-14,yes,403
312810,4,data_science,26,240000,2014-01-27,2015-11-06,yes,648
653525,1,customer_service,27,122000,2012-02-21,2013-02-15,yes,360
538235,1,customer_service,3,24000,2013-04-08,2015-09-11,yes,886
850702,1,customer_service,14,75000,2011-07-25,NA,No,
513772,7,engineer,9,138000,2012-05-09,2015-07-17,yes,1164
769793,4,engineer,17,188000,2015-02-09,NA,No,
407431,7,customer_service,28,83000,2014-04-14,NA,No,
75214,1,customer_service,4,27000,2015-02-17,NA,No,
795363,4,customer_service,23,88000,2013-03-11,2015-02-06,yes,697
386701,5,marketing,22,168000,2015-11-02,NA,No,
449462,2,marketing,22,192000,2015-05-04,NA,No,
290391,2,engineer,9,181000,2015-04-13,NA,No,
552731,1,customer_service,4,31000,2015-03-09,NA,No,
662207,6,engineer,12,122000,2012-09-04,2013-10-25,yes,416
898846,1,sales,7,126000,2015-11-30,NA,No,
139892,3,design,1,40000,2011-08-08,2012-06-08,yes,305
277845,3,sales,12,91000,2012-05-07,NA,No,
50101,6,data_science,6,163000,2012-02-21,NA,No,
778354,2,engineer,15,316000,2012-08-27,2015-06-19,yes,1026
101380,1,engineer,26,280000,2012-01-30,NA,No,
567534,1,sales,25,224000,2014-05-28,NA,No,
984080,1,customer_service,4,29000,2013-12-30,NA,No,
968428,6,data_science,20,297000,2014-11-25,NA,No,
728815,2,sales,16,192000,2015-01-05,2015-11-06,yes,305
664974,8,data_science,11,147000,2011-07-18,2012-07-27,yes,375
280746,3,marketing,9,114000,2014-05-27,2015-05-01,yes,339
122514,6,engineer,15,238000,2012-02-27,NA,No,
77496,6,customer_service,12,60000,2011-12-12,2014-10-10,yes,1033
551029,7,engineer,22,258000,2011-10-10,2012-10-26,yes,382
918115,1,marketing,4,51000,2014-05-12,NA,No,
482820,1,data_science,3,68000,2011-08-08,2012-06-01,yes,298
915856,10,design,25,165000,2012-09-17,2015-09-04,yes,1082
48450,2,data_science,10,153000,2011-10-05,NA,No,
46052,5,engineer,12,176000,2011-02-07,2012-03-16,yes,403
30956,1,customer_service,4,28000,2013-12-26,NA,No,
19860,3,engineer,4,67000,2014-08-04,2015-07-17,yes,347
260241,2,marketing,13,147000,2011-09-06,2012-08-17,yes,346
207267,5,engineer,26,209000,2014-02-10,2015-01-23,yes,347
693330,2,sales,22,209000,2013-06-10,2014-06-20,yes,375
377595,2,customer_service,21,108000,2011-09-26,NA,No,
221609,3,engineer,29,2.00E+05,2014-04-07,2015-05-28,yes,416
829070,5,engineer,28,204000,2011-11-07,2012-10-19,yes,347
218248,3,customer_service,23,96000,2015-02-03,NA,No,
775749,3,sales,4,40000,2011-08-02,2013-08-30,yes,759
982482,1,engineer,11,204000,2012-10-08,NA,No,
320216,1,customer_service,4,34000,2013-12-16,2015-01-02,yes,382
821522,7,data_science,28,229000,2013-08-05,2015-10-09,yes,795
723945,4,data_science,9,153000,2012-05-29,2015-06-05,yes,1102
233383,2,customer_service,17,126000,2011-04-25,2014-04-04,yes,1075
159293,2,customer_service,24,118000,2014-12-15,2015-11-20,yes,340
48675,7,customer_service,29,82000,2012-01-17,2015-03-06,yes,1144
199927,9,customer_service,26,102000,2011-12-28,2012-08-31,yes,247
680475,2,customer_service,11,72000,2011-07-11,2015-07-31,yes,1481
754889,6,data_science,24,263000,2011-02-14,2015-03-27,yes,1502
803469,1,customer_service,21,154000,2015-07-29,NA,No,
134954,1,engineer,3,77000,2014-09-22,2015-08-14,yes,326
865968,7,marketing,13,118000,2014-11-24,2015-12-04,yes,375
462753,3,customer_service,23,1.00E+05,2014-03-24,NA,No,
153657,1,engineer,23,250000,2011-11-02,2014-08-08,yes,1010
219409,5,engineer,29,253000,2013-07-15,NA,No,
672218,1,design,25,239000,2015-03-16,NA,No,
297671,2,customer_service,26,137000,2013-09-03,2015-10-02,yes,759
364115,7,customer_service,8,71000,2015-05-18,NA,No,
314473,4,customer_service,11,57000,2011-02-14,2011-12-16,yes,305
794772,7,customer_service,1,26000,2012-10-29,NA,No,
545678,6,customer_service,6,67000,2014-11-03,NA,No,
888563,5,engineer,21,204000,2011-08-15,2015-08-28,yes,1474
272591,4,data_science,29,244000,2015-03-30,NA,No,
846740,1,sales,7,129000,2012-04-30,2013-05-10,yes,375
351700,5,customer_service,25,90000,2012-10-01,2013-10-04,yes,368
203130,2,design,20,223000,2011-11-21,NA,No,
932215,1,marketing,11,121000,2011-12-27,2012-11-23,yes,332
6427,5,engineer,10,141000,2014-09-08,2015-10-23,yes,410
50517,5,marketing,13,101000,2014-02-05,NA,No,
974079,4,customer_service,22,103000,2014-04-07,NA,No,
470880,1,sales,12,115000,2013-05-21,2014-05-23,yes,367
118383,8,customer_service,29,94000,2014-10-20,2015-10-09,yes,354
335533,5,sales,25,178000,2013-07-22,2015-09-25,yes,795
151591,1,engineer,6,211000,2012-12-03,NA,No,
946452,10,customer_service,16,105000,2013-02-19,NA,No,
481827,2,marketing,10,114000,2011-10-24,2012-10-19,yes,361
815487,2,engineer,1,86000,2011-09-26,NA,No,
548645,3,sales,18,151000,2012-07-24,2014-11-07,yes,836
902697,8,marketing,23,171000,2011-08-22,2012-10-12,yes,417
74850,1,marketing,7,102000,2012-08-13,2014-05-02,yes,627
999668,6,customer_service,23,103000,2014-09-29,2015-10-02,yes,368
635600,1,data_science,17,256000,2014-02-10,2015-02-27,yes,382
530395,3,customer_service,11,69000,2014-06-09,NA,No,
817180,1,customer_service,10,67000,2014-06-30,2015-08-14,yes,410
206206,3,customer_service,14,66000,2013-07-15,2014-09-05,yes,417
361504,10,data_science,22,242000,2013-11-18,2015-11-20,yes,732
265862,4,marketing,20,149000,2015-07-06,NA,No,
327324,1,design,14,132000,2012-12-24,2014-12-12,yes,718
593306,6,customer_service,1,28000,2014-05-27,NA,No,
936063,3,engineer,13,183000,2012-04-30,2013-05-10,yes,375
555786,7,customer_service,6,73000,2015-07-06,NA,No,
728768,7,marketing,17,175000,2014-10-15,NA,No,
286683,1,data_science,5,209000,2014-01-21,2015-01-09,yes,353
854554,8,engineer,13,160000,2012-11-05,2013-11-15,yes,375
945675,1,engineer,15,284000,2014-02-11,2015-11-20,yes,647
46166,2,customer_service,2,27000,2012-01-23,2013-02-01,yes,375
71440,7,customer_service,18,95000,2014-01-06,NA,No,
610256,1,engineer,8,151000,2013-01-15,NA,No,
645891,5,customer_service,12,50000,2015-06-01,NA,No,
996618,4,data_science,15,195000,2015-09-14,NA,No,
768834,5,sales,16,176000,2012-08-13,2015-05-14,yes,1004
718919,10,customer_service,5,59000,2011-09-06,2013-11-01,yes,787
578347,4,customer_service,24,107000,2014-04-07,2015-06-05,yes,424
481021,4,customer_service,19,112000,2014-11-25,NA,No,
820715,1,customer_service,2,31000,2014-09-09,2015-08-21,yes,346
174712,1,customer_service,11,75000,2015-08-03,NA,No,
426850,5,engineer,23,213000,2014-01-27,NA,No,
328029,1,customer_service,1,26000,2012-08-06,2013-08-02,yes,361
935291,2,design,17,199000,2013-09-03,NA,No,
553605,4,marketing,16,163000,2013-02-11,2014-03-05,yes,387
490094,2,engineer,2,69000,2015-06-08,NA,No,
400139,1,design,7,123000,2013-03-04,NA,No,
805085,4,customer_service,3,22000,2011-05-16,2012-05-25,yes,375
54219,3,data_science,14,139000,2014-02-03,2015-10-16,yes,620
792265,3,engineer,13,157000,2011-01-24,2012-03-30,yes,431
325213,6,customer_service,13,70000,2013-10-09,2015-09-04,yes,695
44443,8,sales,8,85000,2011-02-22,2013-12-27,yes,1039
456662,1,sales,24,208000,2014-11-17,NA,No,
221709,9,customer_service,16,90000,2012-03-19,2015-08-07,yes,1236
468264,1,marketing,17,197000,2014-08-28,2015-08-28,yes,365
481284,1,engineer,6,224000,2012-01-03,2013-10-11,yes,647
721350,4,marketing,9,119000,2013-03-25,2014-01-24,yes,305
12968,4,customer_service,9,62000,2013-05-29,2015-01-02,yes,583
47693,7,customer_service,18,103000,2012-08-13,2013-09-13,yes,396
721363,1,marketing,26,164000,2015-07-13,NA,No,
674721,1,sales,14,130000,2011-04-04,2012-01-06,yes,277
467284,1,design,11,128000,2013-08-13,2014-08-15,yes,367
938014,1,marketing,7,108000,2014-09-22,NA,No,
738018,1,marketing,12,121000,2011-06-28,2012-09-28,yes,458
788319,1,customer_service,15,117000,2011-03-21,2013-03-15,yes,725
978318,3,data_science,17,209000,2012-08-20,2015-01-02,yes,865
787392,1,engineer,14,219000,2011-09-12,2012-09-28,yes,382
397345,1,customer_service,3,29000,2015-10-05,NA,No,
972233,3,marketing,2,42000,2015-05-18,NA,No,
716233,8,design,11,88000,2015-03-02,2015-11-13,yes,256
483915,3,customer_service,5,63000,2014-06-30,NA,No,
803812,1,marketing,18,220000,2013-01-07,2014-01-03,yes,361
600318,5,customer_service,10,62000,2012-07-16,NA,No,
54369,2,customer_service,14,69000,2012-07-23,NA,No,
72029,9,customer_service,9,53000,2012-09-17,2014-08-22,yes,704
210708,7,customer_service,13,62000,2014-12-29,NA,No,
344563,1,customer_service,12,82000,2014-01-27,2014-11-21,yes,298
989960,5,customer_service,21,111000,2011-12-27,2014-07-18,yes,934
26197,1,customer_service,15,98000,2011-08-29,2015-05-01,yes,1341
171831,3,customer_service,13,66000,2014-10-21,NA,No,
474646,1,customer_service,20,111000,2014-06-09,NA,No,
987318,5,customer_service,22,81000,2012-09-10,2013-10-18,yes,403
55805,3,engineer,25,275000,2013-10-28,2015-12-04,yes,767
821548,3,customer_service,12,54000,2014-01-06,2015-12-04,yes,697
851122,1,design,13,121000,2012-08-06,2013-09-13,yes,403
994619,5,engineer,2,60000,2014-02-24,NA,No,
263330,10,customer_service,12,66000,2012-07-30,2013-06-28,yes,333
282443,2,customer_service,17,130000,2011-05-04,2013-07-05,yes,793
258618,1,sales,8,144000,2012-05-08,2013-02-15,yes,283
69783,1,customer_service,28,124000,2013-07-30,2014-05-30,yes,304
92079,7,customer_service,9,53000,2011-09-26,NA,No,
580140,1,engineer,9,227000,2015-01-20,NA,No,
411207,1,data_science,26,312000,2014-06-23,2015-08-14,yes,417
619947,10,customer_service,20,93000,2011-09-12,2013-08-02,yes,690
939454,1,customer_service,6,83000,2015-04-06,NA,No,
418627,5,design,6,91000,2012-01-12,2013-03-08,yes,421
917009,3,sales,24,137000,2013-09-03,NA,No,
998123,5,engineer,28,228000,2012-01-03,2015-05-08,yes,1221
639234,3,customer_service,16,95000,2015-04-27,NA,No,
100919,4,sales,22,182000,2013-07-23,NA,No,
717862,1,data_science,1,76000,2011-04-11,2012-02-17,yes,312
584388,5,customer_service,12,58000,2013-04-15,2014-04-21,yes,371
457642,1,marketing,17,213000,2011-07-18,2014-09-19,yes,1159
215959,4,customer_service,9,70000,2014-12-22,2015-10-16,yes,298
83103,1,engineer,18,303000,2014-10-27,NA,No,
493165,2,customer_service,3,30000,2015-07-06,NA,No,
557035,1,customer_service,10,82000,2014-01-27,2015-02-13,yes,382
357712,6,engineer,15,226000,2011-03-21,2012-05-25,yes,431
462231,3,sales,6,107000,2015-03-19,NA,No,
336835,1,design,29,174000,2011-08-22,2015-05-22,yes,1369
479948,1,sales,2,55000,2014-06-03,2015-06-26,yes,388
338365,5,data_science,5,146000,2013-05-01,2014-08-08,yes,464
513423,5,customer_service,26,77000,2015-02-23,NA,No,
96292,1,engineer,7,166000,2011-02-22,2012-04-09,yes,412
388695,7,sales,7,91000,2011-08-15,2014-11-04,yes,1177
924889,2,marketing,19,179000,2015-02-09,NA,No,
390650,1,customer_service,5,74000,2014-07-15,2015-08-21,yes,402
356783,1,customer_service,15,128000,2011-05-09,2012-01-05,yes,241
834754,1,sales,3,48000,2011-02-22,2012-11-09,yes,626
443360,2,sales,20,195000,2013-06-03,NA,No,
847412,1,data_science,28,224000,2015-02-23,NA,No,
23362,1,sales,13,122000,2012-05-29,2014-11-21,yes,906
817679,8,sales,8,91000,2011-04-25,NA,No,
102620,4,sales,13,80000,2011-08-29,2014-08-08,yes,1075
309132,8,sales,26,123000,2011-03-14,2012-03-02,yes,354
951356,2,marketing,5,112000,2014-11-17,NA,No,
521931,5,engineer,23,258000,2011-06-13,2015-04-10,yes,1397
23169,1,customer_service,15,128000,2013-07-08,2015-05-28,yes,689
734778,9,sales,22,164000,2013-04-22,NA,No,
449706,4,sales,8,95000,2014-08-11,2015-08-21,yes,375
579914,1,sales,18,203000,2015-03-16,NA,No,
868838,2,engineer,22,278000,2015-11-02,NA,No,
879465,2,customer_service,4,33000,2015-04-13,NA,No,
447848,4,data_science,1,59000,2015-01-05,NA,No,
262763,1,design,1,48000,2012-06-05,NA,No,
440289,1,customer_service,25,137000,2014-01-21,NA,No,
596703,1,design,5,151000,2014-06-30,NA,No,
852674,3,marketing,21,159000,2014-07-22,2015-08-07,yes,381
844393,6,engineer,17,276000,2013-11-25,2015-01-26,yes,427
639693,2,customer_service,24,113000,2013-09-03,2014-08-08,yes,339
629927,3,marketing,24,166000,2011-05-31,2015-05-29,yes,1459
237390,1,data_science,17,331000,2011-03-14,2014-02-07,yes,1061
305515,4,marketing,24,152000,2015-02-09,NA,No,
372189,7,customer_service,20,95000,2012-01-03,2014-09-12,yes,983
367728,9,customer_service,25,98000,2013-08-26,NA,No,
217014,1,sales,19,190000,2011-03-28,2012-03-16,yes,354
505016,7,marketing,23,173000,2015-05-05,NA,No,
389279,4,data_science,28,236000,2014-12-08,NA,No,
12897,1,marketing,5,116000,2014-07-14,2015-06-19,yes,340
117019,3,customer_service,9,60000,2012-01-17,2014-02-21,yes,766
202229,5,data_science,9,163000,2015-04-06,NA,No,
977635,2,customer_service,11,74000,2014-07-07,NA,No,
398574,3,data_science,2,63000,2015-09-08,NA,No,
571201,4,customer_service,19,103000,2013-04-01,2015-02-20,yes,690
458708,1,data_science,20,285000,2015-11-16,NA,No,
396204,7,customer_service,20,84000,2012-05-14,NA,No,
26522,1,sales,14,120000,2014-04-28,2015-04-29,yes,366
28220,1,engineer,11,156000,2014-10-06,2015-07-31,yes,298
462068,9,customer_service,5,63000,2011-05-02,2013-01-18,yes,627
839548,1,customer_service,10,82000,2014-03-17,NA,No,
641349,2,marketing,24,210000,2015-09-21,NA,No,
647021,1,customer_service,12,95000,2013-05-20,2015-05-22,yes,732
32649,3,customer_service,27,79000,2013-01-14,NA,No,
906171,9,marketing,9,103000,2012-11-12,2013-11-22,yes,375
162064,2,data_science,2,67000,2012-02-13,2014-08-08,yes,907
512313,1,marketing,6,129000,2014-03-10,2015-02-20,yes,347
361721,2,customer_service,3,29000,2014-08-18,NA,No,
671103,1,customer_service,24,140000,2012-07-10,2014-06-20,yes,710
508930,3,customer_service,23,92000,2015-09-14,NA,No,
327561,2,customer_service,26,115000,2015-06-29,NA,No,
651329,2,engineer,24,291000,2015-07-20,NA,No,
95448,1,marketing,27,198000,2011-05-16,2015-11-27,yes,1656
543528,4,marketing,5,101000,2011-04-18,2012-04-13,yes,361
618351,2,data_science,22,347000,2013-11-11,NA,No,
977874,1,marketing,8,146000,2011-05-02,2014-06-20,yes,1145
174592,5,engineer,27,232000,2014-11-17,NA,No,
403215,1,customer_service,19,127000,2011-06-06,2012-06-01,yes,361
307988,7,customer_service,2,23000,2011-01-31,2012-03-02,yes,396
983996,5,data_science,29,209000,2014-02-03,2015-02-27,yes,389
544037,7,marketing,19,167000,2015-09-08,NA,No,
487868,4,sales,21,167000,2013-03-19,2014-05-23,yes,430
804645,2,customer_service,6,70000,2011-05-02,2015-02-27,yes,1397
733704,4,customer_service,24,89000,2015-08-31,NA,No,
384932,7,customer_service,25,96000,2015-06-08,NA,No,
354649,6,customer_service,13,71000,2011-01-31,2015-07-10,yes,1621
168066,1,sales,9,131000,2015-01-20,NA,No,
253015,1,sales,8,122000,2013-02-12,2014-04-21,yes,433
991828,1,design,27,214000,2011-11-14,2014-10-31,yes,1082
426288,2,engineer,12,195000,2012-07-09,2013-08-16,yes,403
998037,3,customer_service,20,92000,2012-12-17,2015-01-02,yes,746
458093,4,engineer,9,159000,2012-06-18,2013-07-12,yes,389
489657,2,data_science,21,316000,2014-01-21,NA,No,
69885,3,customer_service,28,86000,2011-10-24,2013-06-28,yes,613
124720,5,customer_service,2,25000,2015-03-16,NA,No,
578668,2,customer_service,28,128000,2013-10-07,2014-09-19,yes,347
56401,9,data_science,28,242000,2015-02-09,NA,No,
377600,10,customer_service,16,84000,2012-01-23,2013-03-01,yes,403
888494,2,engineer,18,335000,2015-10-26,NA,No,
297410,6,customer_service,8,46000,2011-09-29,2013-05-17,yes,596
350366,9,customer_service,21,84000,2015-03-02,NA,No,
508863,1,customer_service,3,29000,2014-02-18,NA,No,
755138,1,customer_service,11,84000,2015-05-04,NA,No,
186772,1,sales,16,215000,2015-09-28,NA,No,
329846,1,design,29,214000,2012-12-31,2013-12-27,yes,361
181148,1,design,8,135000,2015-07-07,NA,No,
993390,1,marketing,19,196000,2014-07-28,2015-09-11,yes,410
310398,1,engineer,15,231000,2014-01-27,2015-03-27,yes,424
523916,1,customer_service,10,81000,2013-11-11,NA,No,
196433,1,design,3,49000,2013-07-22,2014-06-27,yes,340
641490,5,marketing,25,162000,2013-09-03,2014-09-12,yes,374
677112,8,engineer,18,230000,2015-10-19,NA,No,
334468,1,customer_service,14,75000,2013-05-20,NA,No,
961124,1,engineer,12,191000,2014-01-13,NA,No,
324458,1,customer_service,7,82000,2013-01-30,2014-12-26,yes,695
468759,3,sales,28,137000,2013-08-26,2014-08-22,yes,361
157029,1,data_science,4,83000,2014-04-07,NA,No,
581369,1,customer_service,19,114000,2015-10-05,NA,No,
649746,1,marketing,15,232000,2013-03-07,2014-01-31,yes,330
650313,1,design,28,197000,2014-05-19,2015-07-06,yes,413
405183,1,engineer,25,282000,2011-05-12,2015-01-16,yes,1345
271761,1,engineer,14,193000,2015-09-08,NA,No,
540829,5,sales,26,137000,2012-01-03,2013-08-16,yes,591
86280,1,sales,5,147000,2012-06-04,2013-05-24,yes,354
634617,8,engineer,17,227000,2012-04-09,2014-07-11,yes,823
875992,4,customer_service,25,90000,2015-12-07,NA,No,
564464,4,engineer,9,157000,2013-04-15,NA,No,
887607,2,customer_service,20,124000,2014-05-12,NA,No,
